OPEN_ID,BUY_TXN_ID,TICKER,INSTRUMENT_TYPE,OPTION_SYMBOL,STRIKE,EXPIRY,ACCOUNT_NAME,ACCOUNT_NUMBER,BUY_DATE,BUY_PRICE,BUY_QUANTITY,BUY_AMOUNT,DAYS_HELD,EST_CURRENT_PRICE,EST_UNREALIZED_PCT,EST_UNREALIZED_DOLLAR,NOMINAL_VALUE,LEVERAGE
hiX9sNGOtUoAi6XnvhxR,,SHOP,CALL,SHOP280121C00100000,100,2028-01-21,IRA ROTH,,2026-04-24,52.13,1,5212.67,49,3815,-26.81,-1397.67,10000.00,1.92
sajzqQLyNaYW40FN6e6w,,SMCI,CALL,SMCI280121C00025000,25,2028-01-21,IRA,,2026-06-10,15.27,1,1526.67,2,1425,-6.66,-101.67,2500.00,1.64
obV5z1P1pU4CDAeiqIcQ,,WDAY,CALL,WDAY280121C00110000,110,2028-01-21,IRA,,2026-06-02,64.16,1,6415.67,10,4750,-25.96,-1665.67,11000.00,1.71
Zd7q8vooEd4lW8fxTiUB,,CIEN,CALL,CIEN280121C00400000,400,2028-01-21,IRA,,2026-06-04,250.01,1,25000.67,8,20800,-16.80,-4200.67,40000.00,1.60
u1AniIXlLd1vLbApOY4z,,ADBE,CALL,ADBE280121C00200000,200,2028-01-21,IRA ROTH,,2026-06-03,95.96,1,9595.67,9,5700,-40.60,-3895.67,20000.00,2.08
TrFhCPM8VmZJaYk8K2Cw,,MOD,CALL,MOD280121C00210000,210,2028-01-21,IRA,,2026-05-28,136.01,1,13600.67,15,13400,-1.48,-200.67,21000.00,1.54
ktOuGdRGltpUdSOoNiNl,,META,CALL,META280121C00480000,480,2028-01-21,IRA,,2026-04-30,200.34,1,20034.02,43,17140,-14.45,-2894.02,48000.00,2.40
LKMtKfUlrv2Mq9wSXKIe,,VEEV,CALL,VEEV280121C00145000,145,2028-01-21,IRA,,2026-06-01,78.51,1,7850.67,11,4850,-38.22,-3000.67,14500.00,1.85
hXuTO19DqCEofkbE08NE,,PLTR,CALL,PLTR280121C00110000,110,2028-01-21,IRA ROTH,,2026-05-05,56.85,1,5685.02,38,4760,-16.27,-925.02,11000.00,1.93
s4kkTg221A4r27vKPzxu,,PLTR,CALL,PLTR280121C00110000,110,2028-01-21,IRA ROTH,,2026-05-05,56.85,1,5685.02,38,4760,-16.27,-925.02,11000.00,1.93
7zvqlIiWa7rbCLYoPaVf,,QCOM,CALL,QCOM280121C00180000,180,2028-01-21,IRA ROTH,,2026-05-27,92.98,1,9297.67,16,8225,-11.54,-1072.67,18000.00,1.94
uOEvo49ukZNPKrlelQcv,,FIG,CALL,FIG280121C00020000,20,2028-01-21,IRA,,2026-06-02,12.61,1,1260.67,10,750,-40.51,-510.67,2000.00,1.59
hcwsS0EoRCzqoFnav7oa,,VRT,CALL,VRT280121C00240000,240,2028-01-21,IRA,,2026-05-19,143.26,1,14325.67,24,12950,-9.60,-1375.67,24000.00,1.68
PbH4O2GqXqFWBFCaOrqU,,FSLY,CALL,FSLY280121C00020000,20,2028-01-21,IRA,,2026-05-07,10.85,2,2170.05,36,830.0000000000001,-23.50,-510.05,4000.00,1.84
jMp2wpKrELGFiJCjWGob,,FSLY,CALL,FSLY280121C00020000,20,2028-01-21,IRA,,2026-05-07,11.31,1,1131.02,36,830.0000000000001,-26.61,-301.02,2000.00,1.77
p2Gh4B4ZCBQImE209o0p,,ARM,CALL,ARM280121C00300000,300,2028-01-21,IRA,,2026-06-05,181.26,1,18125.67,7,19800,9.24,1674.33,30000.00,1.66
RBMEk4ah506BMEDPcBx7,,INTU,CALL,INTU280121C00250000,250,2028-01-21,IRA ROTH,,2026-06-02,125.76,1,12575.67,10,8900,-29.23,-3675.67,25000.00,1.99
tCvHrendhWzQxZsIfCDA,,FSLY,CALL,FSLY280121C00012500,12.5,2028-01-21,IRA ROTH,,2026-05-19,9.16,5,4578.36,24,980.0000000000001,7.03,321.64,6250.00,1.37
qiVqq5jlj2ukmAQPFNpA,,VST,CALL,VST280121C00120000,120,2028-01-21,IRA,,2026-05-01,65.95,1,6595.02,42,5400,-18.12,-1195.02,12000.00,1.82
0gp65fSHsGiJCltbd7Np,,FSLY,CALL,FSLY280121C00015000,15,2028-01-21,IRA ROTH,,2026-05-07,10.70,2,2140.05,36,950,-11.22,-240.05,3000.00,1.40
nIZYxoxwPRsgaC9G0Ll8,,GLW,CALL,GLW280121C00145000,145,2028-01-21,IRA,,2026-05-12,88.51,1,8850.67,31,8100,-8.48,-750.67,14500.00,1.64
0HJ0xI2GeZClkHI40BbT,,QCOM,CALL,QCOM280121C00170000,170,2028-01-21,IRA ROTH,,2026-06-01,104.26,1,10425.67,11,8680,-16.74,-1745.67,17000.00,1.63
NpipPm1zzbCeCUAxp6fX,,ORCL,CALL,ORCL280121C00140000,140,2028-01-21,IRA ROTH,,2026-06-11,74.29,1,7428.67,1,7425,-0.05,-3.67,14000.00,1.88
OqOZvj7ILNk6xvn5NbfH,,FIG,CALL,FIG280121C00017500,17.5,2028-01-21,IRA,,2026-05-08,10.73,5,5363.37,35,819.9999999999999,-23.56,-1263.37,8750.00,1.63
HOmh97SXSAHQv5VXKiID,,FSLY,CALL,FSLY280121C00015000,15,2028-01-21,IRA ROTH,,2026-05-07,10.77,2,2154.05,36,950,-11.79,-254.05,3000.00,1.39
vEJXX0BtFvuHVa9WhXIU,,CRWV,CALL,CRWV280121C00085000,85,2028-01-21,IRA,,2026-05-15,54.56,1,5455.67,28,5125,-6.06,-330.67,8500.00,1.56
umxFKMuxBCf2gdXBT9eK,,QCOM,CALL,QCOM280121C00170000,170,2028-01-21,DI Ind.,,2026-05-27,96.44,1,9643.67,16,8680,-9.99,-963.67,17000.00,1.76
s4PLSvSmNE3X1vl3EsAk,,FSLY,CALL,FSLY280121C00015000,15,2028-01-21,IRA,,2026-05-19,8.48,5,4238.36,24,950,12.07,511.64,7500.00,1.77
lHAhqCuqZpHlihlr02TN,,NVDA,CALL,NVDA280121C00175000,175,2028-01-21,IRA,,2026-05-21,78.76,1,7875.67,22,6580,-16.45,-1295.67,17500.00,2.22
G708aLHBXC8Sqc68UmHc,,SHOP,CALL,SHOP280121C00100000,100,2028-01-21,IRA ROTH,,2026-04-29,49.37,1,4936.67,44,3815,-22.72,-1121.67,10000.00,2.03
MqmPoeUYpS4lGIuL7IXv,,CRWV,CALL,CRWV280121C00090000,90,2028-01-21,IRA,,2026-05-08,56.61,1,5660.67,35,4865,-14.06,-795.67,9000.00,1.59
6TucNWDAuWE87pmRhpZx,,NET,CALL,NET280121C00200000,200,2028-01-21,IRA ROTH,,2026-05-08,87.51,1,8750.67,35,8850,1.14,99.33,20000.00,2.29
1DjHxMk6L3OmO7wwdBHl,,VRT,CALL,VRT280121C00260000,260,2028-01-21,IRA,,2026-05-28,136.70,1,13669.67,15,12050,-11.85,-1619.67,26000.00,1.90
8fINPp8b68F3o5e2gQWb,,CRM,CALL,CRM280121C00125000,125,2028-01-21,IRA,,2026-06-11,63.30,1,6329.67,1,6200,-2.05,-129.67,12500.00,1.97
HZBTDBNk3MUCQdFNipOr,,FSLY,CALL,FSLY280121C00020000,20,2028-01-21,IRA,,2026-05-07,10.90,1,1090.02,36,830.0000000000001,-23.85,-260.02,2000.00,1.83
F7V4ijwnYt0U1h4nCZCk,,MSFT,CALL,MSFT280121C00370000,370,2028-01-21,IRA,,2026-04-30,97.50,1,9750.02,43,8770,-10.05,-980.02,37000.00,3.79
WitChM6j7Y1RxFRIZIna,,SAP,CALL,SAP280121C00150000,150,2028-01-21,IRA,,2026-06-03,57.91,1,5790.67,9,4150,-28.33,-1640.67,15000.00,2.59
91NVJCXAHh4LWHx115dm,,HUBS,CALL,HUBS280121C00180000,180,2028-01-21,IRA,,2026-06-01,118.07,1,11806.67,11,7109.999999999999,-39.78,-4696.67,18000.00,1.52
ZXIlOuzYNvutyCOK2kE5,,INTC,CALL,INTC280121C00085000,85,2028-01-21,IRA,,2026-05-15,50.71,1,5070.67,28,6515.000000000001,28.48,1444.33,8500.00,1.68
gsoBilapGf4GhkkJ8Lqo,,FSLY,CALL,FSLY280121C00020000,20,2028-01-21,IRA ROTH,,2026-05-07,10.75,1,1075.02,36,830.0000000000001,-22.79,-245.02,2000.00,1.86
jCa9S2wZ0xKk6dHVh9MK,,FSLY,CALL,FSLY280121C00015000,15,2028-01-21,IRA,,2026-05-07,10.72,2,2144.05,36,950,-11.38,-244.05,3000.00,1.40
CbEyECDtqg5qteUqq2PO,,SMCI,CALL,SMCI280121C00025000,25,2028-01-21,IRA ROTH,,2026-06-10,15.01,1,1500.67,2,1425,-5.04,-75.67,2500.00,1.67
YqwaeVUzLF2TLDDwbmZV,,HUBS,CALL,HUBS280121C00180000,180,2028-01-21,IRA ROTH,,2026-06-02,111.81,1,11180.67,10,7109.999999999999,-36.41,-4070.67,18000.00,1.61
6O5F56rpm4rNMStcVMis,,BE,CALL,BE280121C00220000,220,2028-01-21,IRA,,2026-05-07,144.75,1,14475.02,36,14500,0.17,24.98,22000.00,1.52
bizgSHPfe59PKRufrDGc,,BE,CALL,BE280121C00210000,210,2028-01-21,IRA,,2026-06-10,130.06,1,13005.67,2,14800,13.80,1794.33,21000.00,1.61
ndyQyyNWAA01w9B1UycY,,BE,CALL,BE280121C00260000,260,2028-01-21,IRA ROTH,,2026-05-29,146.03,1,14602.67,14,13350,-8.58,-1252.67,26000.00,1.78
16xyabbuIC8rdi2odTB0,,MOD,CALL,MOD280121C00220000,220,2028-01-21,IRA,,2026-05-27,135.51,1,13550.67,16,13000,-4.06,-550.67,22000.00,1.62
7NEaEzHA3SLaC20PShBm,,OKTA,CALL,OKTA280121C00100000,100,2028-01-21,IRA,,2026-06-03,50.91,2,10181.35,9,4350,-14.55,-1481.35,20000.00,1.96
Ph1aCGo0ASEpOuGDqsz2,,FIG,CALL,FIG280121C00017500,17.5,2028-01-21,IRA,,2026-05-07,10.45,5,5225.11,36,819.9999999999999,-21.53,-1125.11,8750.00,1.67
VZv83wiunjTJKNZJq8QH,,MRVL,CALL,MRVL280121C00230000,230,2028-01-21,IRA,,2026-06-05,148.71,1,14870.67,7,14450,-2.83,-420.67,23000.00,1.55
uizuI98YhLyo4taEADFv,,MRVL,CALL,MRVL280121C00050000,50,2028-01-21,IRA,,2026-06-09,226.76,1,22675.67,3,24090,6.24,1414.33,5000.00,0.22
RWPLfnzdILQ3LYEUrtnD,,FSLY,CALL,FSLY280121C00015000,15,2028-01-21,DI Ind.,,2026-05-07,10.69,4,4274.69,36,950,-11.10,-474.69,6000.00,1.40
XcFjHBsyiYQJABafSBfX,,QCOM,CALL,QCOM280121C00160000,160,2028-01-21,IRA,,2026-05-12,80.27,1,8026.67,31,9050,12.75,1023.33,16000.00,1.99
zCUAVCprLgfB1rteLoJP,,VEEV,CALL,VEEV280121C00135000,135,2028-01-21,IRA,,2026-06-02,74.51,1,7450.67,10,5350,-28.19,-2100.67,13500.00,1.81
YgxWIaYnT8562b4GGxoF,,DDOG,CALL,DDOG280121C00190000,190,2028-01-21,IRA,,2026-06-03,109.51,1,10950.67,9,9450,-13.70,-1500.67,19000.00,1.74
D1pSvHS5tpvSc0GksY6D,,P,CALL,P280121C00065000,65,2028-01-21,IRA,,2026-05-12,35.11,1,3510.67,31,2750,-21.67,-760.67,6500.00,1.85
qFju5mgs5syF9jh45DNn,,INTC,CALL,INTC281215C00085000,85,2028-12-15,IRA ROTH,,2026-05-15,59.76,1,5975.67,28,7355,23.08,1379.33,8500.00,1.42
iqqvAMOBIWK4GC37u5aR,,CIEN,CALL,CIEN280121C00400000,400,2028-01-21,IRA,,2026-06-05,253.01,1,25300.67,7,20800,-17.79,-4500.67,40000.00,1.58
ziuL6JqboIg3lye36N9Z,,TTD,CALL,TTD280121C00015000,15,2028-01-21,IRA,,2026-05-11,11.11,5,5553.36,32,900,-18.97,-1053.36,7500.00,1.35
j7boYRMxdEpxO2JTAzyk,,TSM,CALL,TSM280121C00320000,320,2028-01-21,IRA,,2026-05-05,NaN,0,0.00,38,16635,NaN,0.00,0.00,NaN
b3D4XGH6xC1v4qDdGKeu,,FSLY,CALL,FSLY280121C00015000,15,2028-01-21,IRA ROTH,,2026-05-07,10.50,5,5250.11,36,950,-9.53,-500.11,7500.00,1.43
nPtWMJc3kxAyCK1VdSPU,,COHR,CALL,COHR280121C00340000,340,2028-01-21,IRA,,2026-06-02,222.21,1,22220.67,10,18900,-14.94,-3320.67,34000.00,1.53
Vzd1bBkzyj6Jj34NRC8l,,CIEN,CALL,CIEN280121C00410000,410,2028-01-21,IRA,,2026-05-07,262.50,1,26250.02,36,20400,-22.29,-5850.02,41000.00,1.56
lpkttWPB6KTQvfmB7rio,,FSLY,CALL,FSLY280121C00020000,20,2028-01-21,IRA,,2026-05-07,10.35,2,2070.05,36,830.0000000000001,-19.81,-410.05,4000.00,1.93
CmClQbmV5aS4Wpy21L3T,,DELL,CALL,DELL280121C00340000,340,2028-01-21,IRA ROTH,,2026-06-01,212.69,1,21268.67,11,17000,-20.07,-4268.67,34000.00,1.60
olRXDk6UaJu6gGiHCo8e,,MRVL,CALL,MRVL280121C00210000,210,2028-01-21,IRA ROTH,,2026-06-09,133.02,1,13301.67,3,15150,13.90,1848.33,21000.00,1.58
FqAD1HVoFP5s4YlUHjS8,,OKTA,CALL,OKTA280121C00095000,95,2028-01-21,IRA,,2026-06-03,54.01,2,10801.35,9,4600,-14.83,-1601.35,19000.00,1.76
lOeKcHrGK6vLumTfH2ne,,CBRS,CALL,CBRS280121C00170000,170,2028-01-21,IRA ROTH,,2026-06-09,115.41,1,11540.67,3,10700,-7.28,-840.67,17000.00,1.47
XBQqj8nkc8pg1tWITLta,,ARM,CALL,ARM280121C00300000,300,2028-01-21,IRA,,2026-06-03,205.81,1,20580.67,9,19800,-3.79,-780.67,30000.00,1.46
2LQGz9628D4dd5jcYpxb,,INTC,CALL,INTC280121C00085000,85,2028-01-21,IRA,,2026-06-01,53.85,1,5384.67,11,6515.000000000001,20.99,1130.33,8500.00,1.58
eA5uu4hlBbzgleIQf2xi,,GLW,CALL,GLW280121C00150000,150,2028-01-21,IRA,,2026-05-28,80.63,1,8062.67,15,7800,-3.26,-262.67,15000.00,1.86
kKjwAqQhUzMGMCT9wee6,,INTC,CALL,INTC280121C00087500,87.5,2028-01-21,IRA,,2026-05-12,57.09,1,5708.67,31,6400,12.11,691.33,8750.00,1.53
K2jfdVvfQxwtQNkvvTxw,,AVGO,CALL,AVGO280121C00330000,330,2028-01-21,IRA,,2026-05-15,162.16,1,16215.67,28,12705,-21.65,-3510.67,33000.00,2.04
6Y9oGT259KdFZ5YrfldA,,TTD,CALL,TTD280121C00017500,17.5,2028-01-21,IRA ROTH,,2026-05-08,10.46,5,5228.36,35,819.9999999999999,-21.58,-1128.36,8750.00,1.67
zu2aQe0DJckmf2ClY8L8,,GLW,CALL,GLW280121C00135000,135,2028-01-21,IRA,,2026-05-18,79.91,1,7990.67,25,8455,5.81,464.33,13500.00,1.69
SVqWl708HyblKUZ2efDj,,SAP,CALL,SAP280121C00130000,130,2028-01-21,IRA,,2026-06-11,53.24,1,5323.67,1,5200,-2.32,-123.67,13000.00,2.44
iHW0rZUFiUffGTc0qUJG,,ALAB,CALL,ALAB280121C00290000,290,2028-01-21,IRA ROTH,,2026-06-03,190.51,1,19050.67,9,20250,6.30,1199.33,29000.00,1.52
DB2lDu52tfnVJq8DdZjI,,LMND,CALL,LMND280121C00040000,40,2028-01-21,IRA,,2026-05-19,26.51,1,2650.67,24,2900,9.41,249.33,4000.00,1.51
CZwWSq4tI262hInXm8Hx,,KTOS,CALL,KTOS280121C00045000,45,2028-01-21,IRA ROTH,,2026-06-03,29.01,1,2900.67,9,2610,-10.02,-290.67,4500.00,1.55
VszQZqYxEgUckEeVRujG,,TEAM,CALL,TEAM260618C00090000,90,2026-06-18,IRA,,2026-06-03,14.31,1,1430.67,9,215,-84.97,-1215.67,9000.00,6.29
mnBKrGeIGHiCNzNNGurJ,,QCOM,CALL,QCOM280121C00175000,175,2028-01-21,IRA ROTH,,2026-06-01,102.64,1,10263.67,11,8400,-18.16,-1863.67,17500.00,1.71
C2HXKOtVXQbw6EKgCTSL,,QCOM,CALL,QCOM280121C00160000,160,2028-01-21,IRA,,2026-05-12,76.56,1,7655.67,31,9050,18.21,1394.33,16000.00,2.09
DsAgd7mVlNUAe9Nacodg,,LMND,CALL,LMND280121C00050000,50,2028-01-21,IRA,,2026-05-22,26.08,1,2607.67,21,2610,0.09,2.33,5000.00,1.92
RpUtLqutk2UqNKj8th5P,,ORCL,CALL,ORCL280121C00135000,135,2028-01-21,DI IRA,,2026-06-11,76.91,1,7690.67,1,7550,-1.83,-140.67,13500.00,1.76
6v2CwwTNvRdo9sdeVPnJ,,ANET,CALL,ANET280121C00115000,115,2028-01-21,IRA,,2026-05-07,56.75,1,5675.02,36,7350,29.51,1674.98,11500.00,2.03
7p2FU3Urh07d43ADvI0S,,NET,CALL,NET280121C00200000,200,2028-01-21,IRA ROTH,,2026-06-04,128.21,1,12820.67,8,8850,-30.97,-3970.67,20000.00,1.56
Q1EIzJzHYM0hrec24myJ,,ARM,CALL,ARM280121C00250000,250,2028-01-21,IRA,,2026-06-09,170.26,1,17025.67,3,21750,27.75,4724.33,25000.00,1.47
0dTa5sXLerQ3i5hv0l7b,,FSLY,CALL,FSLY280121C00022500,22.5,2028-01-21,IRA,,2026-05-06,17.60,1,1760.02,37,730,-58.52,-1030.02,2250.00,1.28
0dyQ9UUxcb2D9P6eTw8j,,FSLY,CALL,FSLY280121C00022500,22.5,2028-01-21,IRA,,2026-05-06,18.30,1,1830.02,37,730,-60.11,-1100.02,2250.00,1.23
2H7kk2zNNr4mkdenCaAE,,FSLY,CALL,FSLY280121C00022500,22.5,2028-01-21,IRA,,2026-05-06,19.31,1,1931.02,37,730,-62.20,-1201.02,2250.00,1.17
DN1soqy4hIx730RF9YYd,,FSLY,CALL,FSLY280121C00022500,22.5,2028-01-21,IRA,,2026-05-06,18.00,1,1800.02,37,730,-59.44,-1070.02,2250.00,1.25
p1EeFGZwHhaIyiIaXHMW,,NFLX,CALL,NFLX280121C00075000,75,2028-01-21,IRA ROTH,,2026-05-01,30.75,2,6150.05,42,2115,-31.22,-1920.05,15000.00,2.44
k9Ac1tMHm8IkQhX3lQl1,,IREN,CALL,IREN280121C00055000,55,2028-01-21,IRA ROTH,,2026-06-05,27.05,1,2704.67,7,3120,15.36,415.33,5500.00,2.03
edJS4xjfj7c49MgqldZi,,GNRC,CALL,GNRC280121C00185000,185,2028-01-21,IRA ROTH,,2026-06-10,101.51,1,10150.67,2,11500,13.29,1349.33,18500.00,1.82
9Pui9luP63n7ELuR8OEz,,ARM,CALL,ARM280121C00320000,320,2028-01-21,IRA,,2026-06-03,200.51,1,20050.67,9,19015,-5.17,-1035.67,32000.00,1.60
Uq6lW4JCKPusql5laOwX,,BE,CALL,BE280121C00220000,220,2028-01-21,IRA,,2026-05-08,141.26,1,14125.67,35,14500,2.65,374.33,22000.00,1.56
mB9EkdArF428gY9BatF4,,HUBS,CALL,HUBS280121C00170000,170,2028-01-21,IRA,,2026-06-03,108.51,1,10850.67,9,7500,-30.88,-3350.67,17000.00,1.57
08EiXc6rNBgTBS3Iwxyl,,FSLY,CALL,FSLY280121C00015000,15,2028-01-21,IRA ROTH,,2026-05-07,10.55,5,5275.11,36,950,-9.95,-525.11,7500.00,1.42
ghK7ISX2ghyrbLKUcMyK,,DDOG,CALL,DDOG280121C00200000,200,2028-01-21,IRA ROTH,,2026-06-01,125.82,1,12581.67,11,9000,-28.47,-3581.67,20000.00,1.59
IZPMdlzCYFpZbo5DB7xH,,CEG,CALL,CEG280121C00230000,230,2028-01-21,IRA,,2026-05-11,111.80,1,11179.67,32,7900,-29.34,-3279.67,23000.00,2.06
AWKsOAmsaESyiz53TV2P,,CRWV,CALL,CRWV280121C00075000,75,2028-01-21,IRA,,2026-05-19,50.72,1,5071.67,24,5495,8.35,423.33,7500.00,1.48
nmYMSR2qNFZRMFRjDvFI,,ANET,CALL,ANET280121C00115000,115,2028-01-21,IRA,,2026-05-07,54.42,1,5442.02,36,7350,35.06,1907.98,11500.00,2.11
rNpgNqqafUkCFwhzYX8O,,AVGO,CALL,AVGO280121C00310000,310,2028-01-21,IRA,,2026-06-04,160.59,1,16058.67,8,13675,-14.84,-2383.67,31000.00,1.93
2L1Q2HCMikmqOqjrZBzU,,SNOW,CALL,SNOW280121C00185000,185,2028-01-21,IRA ROTH,,2026-06-03,110.41,1,11040.67,9,9650,-12.60,-1390.67,18500.00,1.68
HJ307cYm8vdt85b088qy,,CRWV,CALL,CRWV280121C00090000,90,2028-01-21,IRA,,2026-05-08,54.95,1,5494.67,35,4865,-11.46,-629.67,9000.00,1.64
U8xW6mNqXY9uE0tEXSBe,,CEG,CALL,CEG280121C00230000,230,2028-01-21,IRA,,2026-04-29,115.01,1,11500.67,44,7900,-31.31,-3600.67,23000.00,2.00
6W31RZKKcoxnK0Cl6Ezo,,HUBS,CALL,HUBS280121C00180000,180,2028-01-21,IRA,,2026-06-02,115.46,1,11545.67,10,7109.999999999999,-38.42,-4435.67,18000.00,1.56
kn5sULTpyOUN4Zyeij5y,,EWY,CALL,EWY280121C00120000,120,2028-01-21,IRA ROTH,,2026-06-05,90.01,1,9000.67,7,9710,7.88,709.33,12000.00,1.33
coojyrqlGU3J20ZjQGIr,,LMND,CALL,LMND280121C00045000,45,2028-01-21,IRA ROTH,,2026-06-03,25.33,1,2532.67,9,2770,9.37,237.33,4500.00,1.78
JOyfEf61XK2W0MLXqueH,,SMCI,CALL,SMCI280121C00035000,35,2028-01-21,DI IRA,,2026-06-09,20.36,1,2035.67,3,1205,-40.81,-830.67,3500.00,1.72
GSbrchAIi0ocEuH5segj,,APLD,CALL,APLD280121C00037000,37,2028-01-21,IRA,,2026-06-05,22.26,1,2225.67,7,2310,3.79,84.33,3700.00,1.66
WpZuVshe7rasVK9ko7SE,,PLTR,CALL,PLTR280121C00100000,100,2028-01-21,IRA,,2026-04-29,60.26,1,6025.67,44,5260,-12.71,-765.67,10000.00,1.66
NkZfLOsaetBtsXGb5phX,,ARM,CALL,ARM280121C00270000,270,2028-01-21,IRA,,2026-06-05,176.51,1,17650.67,7,20950,18.69,3299.33,27000.00,1.53
2sjJtQeYnJ1rsKSDpRmg,,QCOM,CALL,QCOM280121C00150000,150,2028-01-21,DI IRA,,2026-06-09,90.76,1,9075.67,3,9465,4.29,389.33,15000.00,1.65
QQlXidp4vssgUaFolVcq,,PLTR,CALL,PLTR280121C00110000,110,2028-01-21,IRA ROTH,,2026-04-29,54.96,1,5495.67,44,4760,-13.39,-735.67,11000.00,2.00
9ETyXFUgyEdSDTE3EN4d,,CRWD,CALL,CRWD280121C00580000,580,2028-01-21,IRA,,2026-06-02,321.01,1,32100.67,10,25500,-20.56,-6600.67,58000.00,1.81
ciwnkgmnBV76oc1GExil,,P,CALL,P280121C00055000,55,2028-01-21,IRA,,2026-05-15,39.71,1,3970.67,28,3150,-20.67,-820.67,5500.00,1.39
ecOlXICsJgUQFqcZNxF4,,FSLY,CALL,FSLY280121C00015000,15,2028-01-21,IRA ROTH,,2026-05-07,10.79,2,2158.05,36,950,-11.96,-258.05,3000.00,1.39
gKy3pQQkHVWM2yKJvRLw,,MU,CALL,MU280121C00810000,810,2028-01-21,IRA ROTH,,2026-06-01,528.01,1,52800.67,11,50200,-4.93,-2600.67,81000.00,1.53
60az1ivej2mIdHCvIoc0,,NVDA,CALL,NVDA280121C00160000,160,2028-01-21,DI Ind.,,2026-05-01,70.97,1,7096.67,42,7370,3.85,273.33,16000.00,2.25
27Xh0tlUTg02Z5rQMw5v,,AVGO,CALL,AVGO280121C00320000,320,2028-01-21,IRA,,2026-05-12,162.21,1,16220.67,31,13200,-18.62,-3020.67,32000.00,1.97
DYgHYJ1284EkiaWyZM8Y,,FSLY,CALL,FSLY280121C00015000,15,2028-01-21,IRA,,2026-05-07,10.71,3,3213.07,36,950,-11.30,-363.07,4500.00,1.40
ldKa6bxI1ruCCTvgOHyz,,NOW,CALL,NOW280121C00092000,92,2028-01-21,IRA,,2026-06-03,53.24,2,10647.34,9,3760,-29.37,-3127.34,18400.00,1.73
8kdueEr1LQBe9iXm7G3t,,ORCL,CALL,ORCL280121C00135000,135,2028-01-21,DI Ind.,,2026-06-11,75.82,1,7581.67,1,7550,-0.42,-31.67,13500.00,1.78
fnBJSuc7OBPZm7jXTRSN,,TEAM,CALL,TEAM280121C00080000,80,2028-01-21,IRA,,2026-06-01,60.27,1,6026.67,11,3490,-42.09,-2536.67,8000.00,1.33
T3GqBgtiT0soIh3G96nY,,FSLY,CALL,FSLY280121C00015000,15,2028-01-21,IRA,,2026-05-14,9.26,1,925.67,29,950,2.63,24.33,1500.00,1.62
HgXM6XoUNgC18cjOfEFI,,VEEV,CALL,VEEV280121C00140000,140,2028-01-21,IRA,,2026-06-01,78.01,1,7800.67,11,5100,-34.62,-2700.67,14000.00,1.79
8DLv0tSaT3x24V321zDe,,CRWV,CALL,CRWV280121C00090000,90,2028-01-21,IRA,,2026-05-08,56.69,1,5668.67,35,4865,-14.18,-803.67,9000.00,1.59
8P868fVcOr6vCVkcLgSo,,NBIS,CALL,NBIS280121C00200000,200,2028-01-21,IRA,,2026-06-05,124.51,1,12450.67,7,13300,6.82,849.33,20000.00,1.61
4O35dO7C5pfghG5UsGcM,,UMC,CALL,UMC280121C00015000,15,2028-01-21,IRA,,2026-06-03,10.06,5,5028.36,9,900,-10.51,-528.36,7500.00,1.49
2EtIjj17MyEeIz8GT1NZ,,VEEV,CALL,VEEV280121C00150000,150,2028-01-21,IRA ROTH,,2026-06-01,75.01,1,7500.67,11,4670,-37.74,-2830.67,15000.00,2.00
e9LJnSQtEyt75uWhe4gm,,INTC,CALL,INTC280121C00090000,90,2028-01-21,IRA ROTH,,2026-05-12,57.21,1,5720.67,31,6290,9.95,569.33,9000.00,1.57
A0wnF6FF78DU74PHpM5U,,COHR,CALL,COHR280121C00320000,320,2028-01-21,IRA,,2026-06-09,201.75,1,20174.67,3,19500,-3.34,-674.67,32000.00,1.59
CuvhHGuwDM4NISFiRiza,,MSFT,CALL,MSFT280121C00370000,370,2028-01-21,IRA,,2026-04-22,115.56,1,11555.67,51,8770,-24.11,-2785.67,37000.00,3.20
4CNqzBfygpzYzbvSP3jn,,VRT,CALL,VRT280121C00230000,230,2028-01-21,IRA,,2026-04-28,135.05,1,13504.67,45,13450,-0.40,-54.67,23000.00,1.70
i4EaDd1pFby7Ori2lRrU,,NVDA,CALL,NVDA280121C00160000,160,2028-01-21,IRA,,2026-04-30,73.00,1,7300.02,43,7370,0.96,69.98,16000.00,2.19
VB9BLtT82cpN3CNKCyOZ,,BE,CALL,BE280121C00260000,260,2028-01-21,IRA,,2026-05-29,152.72,1,15271.67,14,13350,-12.58,-1921.67,26000.00,1.70
Rwmfy4emluJnJ5Vs0Aio,,P,CALL,P280121C00060000,60,2028-01-21,IRA ROTH,,2026-05-28,32.31,1,3230.67,15,2950,-8.69,-280.67,6000.00,1.86
